From,To,Valid-From,Valid-Until,Days,Departure,Arrival,Flight,Aircraft,Duration,from,until,AircraftName,ICAO,Capacity,FromAirport,FromCity,FromCountry,FromLatitude,FromLongitude,ToAirport,ToCity,ToCountry,ToLatitude,ToLongitude,passenger_pre,To_city_country,population_from,population,city_id,from_city_id,from_to
LGA,SAT,2009-01-02,2009-01-30,1234567,07:50,13:25,AA309,M80,06:35,2,30,McDonnell Douglas MD80,MD80,172,La Guardia,New York,United States,40.777245,-73.872608,San Antonio Intl,San Antonio,United States,29.533694,-98.469778,172,United States_San Antonio,18713220.0,2049293.0,370,12,LGA_SAT
SAN,SAT,2009-01-02,2009-01-30,1234567,09:45,16:40,AA1316,M80,04:55,2,30,McDonnell Douglas MD80,MD80,172,San Diego Intl,San Diego,United States,32.733556,-117.189667,San Antonio Intl,San Antonio,United States,29.533694,-98.469778,172,United States_San Antonio,3220118.0,2049293.0,370,234,SAN_SAT
SAN,SAT,2009-01-02,2009-01-30,1234567,15:15,22:10,AA1338,M80,04:55,2,30,McDonnell Douglas MD80,MD80,172,San Diego Intl,San Diego,United States,32.733556,-117.189667,San Antonio Intl,San Antonio,United States,29.533694,-98.469778,172,United States_San Antonio,3220118.0,2049293.0,370,234,SAN_SAT
SJC,SAT,2009-01-02,2009-01-30,1234567,08:05,15:35,AA582,M83,05:30,2,30,McDonnell Douglas MD83,MD83,172,Norman Y Mineta San Jose Intl,San Jose,United States,37.3626,-121.929022,San Antonio Intl,San Antonio,United States,29.533694,-98.469778,172,United States_San Antonio,1798103.0,2049293.0,370,414,SJC_SAT
ONT,SAT,2009-01-02,2009-01-30,1234567,08:00,14:50,AA2464,M80,04:50,2,30,McDonnell Douglas MD80,MD80,172,Ontario Intl,Ontario,United States,34.056,-117.601194,San Antonio Intl,San Antonio,United States,29.533694,-98.469778,172,United States_San Antonio,185010.0,2049293.0,370,3033,ONT_SAT
PBI,SAT,2009-01-02,2009-01-30,1234567,08:25,12:45,AA577,M80,05:20,2,30,McDonnell Douglas MD80,MD80,172,Palm Beach Intl,West Palm Beach,United States,26.683161,-80.095589,San Antonio Intl,San Antonio,United States,29.533694,-98.469778,172,United States_San Antonio,111955.0,2049293.0,370,4590,PBI_SAT
TUS,SAT,2009-01-02,2009-01-30,1234567,15:35,20:45,AA1454,M80,04:10,2,30,McDonnell Douglas MD80,MD80,172,Tucson Intl,Tucson,United States,32.116083,-110.941028,San Antonio Intl,San Antonio,United States,29.533694,-98.469778,172,United States_San Antonio,888486.0,2049293.0,370,924,TUS_SAT
YYC,SAT,2009-01-02,2009-01-30,1234567,07:05,13:55,AA1166,M80,05:50,2,30,McDonnell Douglas MD80,MD80,172,Calgary Intl,Calgary,Canada,51.113888,-114.020278,San Antonio Intl,San Antonio,United States,29.533694,-98.469778,172,United States_San Antonio,1239220.0,2049293.0,370,558,YYC_SAT
MIA,SDF,2009-01-02,2009-01-30,1234567,11:05,13:45,AA4354,ERD,02:40,2,30,Embraer RJ140,\N,44,Miami Intl,Miami,United States,25.79325,-80.290556,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,44,United States_Louisville,6445545.0,1005654.0,694,91,MIA_SDF
ORD,SDF,2009-01-02,2009-01-30,1234567,08:20,10:40,AA4071,ER4,01:20,2,30,Embraer RJ145 Amazon,E145,50,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,50,United States_Louisville,8604203.0,1005654.0,694,51,ORD_SDF
ORD,SDF,2009-01-02,2009-01-30,1234567,13:25,15:40,AA3979,ER4,01:15,2,30,Embraer RJ145 Amazon,E145,50,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,50,United States_Louisville,8604203.0,1005654.0,694,51,ORD_SDF
ORD,SDF,2009-01-02,2009-01-30,123457,17:50,20:05,AA4381,ER4,01:15,2,30,Embraer RJ145 Amazon,E145,50,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,42,United States_Louisville,8604203.0,1005654.0,694,51,ORD_SDF
ORD,SDF,2009-01-02,2009-01-30,1234567,10:35,12:50,AA4387,ERD,01:15,2,30,Embraer RJ140,\N,44,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,44,United States_Louisville,8604203.0,1005654.0,694,51,ORD_SDF
ORD,SDF,2009-01-02,2009-01-30,123457,21:45,23:59,AA4329,ERD,01:14,2,30,Embraer RJ140,\N,44,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,37,United States_Louisville,8604203.0,1005654.0,694,51,ORD_SDF
ORD,SDF,2009-01-02,2009-01-30,6,17:10,19:25,AA4381,ERD,01:15,2,30,Embraer RJ140,\N,44,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,6,United States_Louisville,8604203.0,1005654.0,694,51,ORD_SDF
AUS,SDF,2009-01-02,2009-01-30,1234567,13:00,17:50,AA1566,M80,03:50,2,30,McDonnell Douglas MD80,MD80,172,Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,172,United States_Louisville,1687311.0,1005654.0,694,433,AUS_SDF
BUR,SDF,2009-01-02,2009-01-30,123457,13:15,22:05,AA1912,M80,05:50,2,30,McDonnell Douglas MD80,MD80,172,Bob Hope,Burbank,United States,34.200667,-118.358667,Louisville International Airport,Louisville,United States,38.1740858,-85.7364989,147,United States_Louisville,102511.0,1005654.0,694,4958,BUR_SDF
ORD,TUS,2009-01-02,2009-01-30,1234567,09:25,12:25,AA1637,M80,04:00,2,30,McDonnell Douglas MD80,MD80,172,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Tucson Intl,Tucson,United States,32.116083,-110.941028,172,United States_Tucson,8604203.0,888486.0,924,51,ORD_TUS
ORD,TUS,2009-01-02,2009-01-30,1234567,19:50,22:40,AA1521,M83,03:50,2,30,McDonnell Douglas MD83,MD83,172,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Tucson Intl,Tucson,United States,32.116083,-110.941028,172,United States_Tucson,8604203.0,888486.0,924,51,ORD_TUS
STL,TUS,2009-01-02,2009-01-30,1234567,15:10,19:30,AA1377,M80,05:20,2,30,McDonnell Douglas MD80,MD80,172,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Tucson Intl,Tucson,United States,32.116083,-110.941028,172,United States_Tucson,2024074.0,888486.0,924,377,STL_TUS
AUS,TUS,2009-01-02,2009-01-30,1234567,17:45,21:05,AA383,M80,04:20,2,30,McDonnell Douglas MD80,MD80,172,Austin Bergstrom Intl,Austin,United States,30.194528,-97.669889,Tucson Intl,Tucson,United States,32.116083,-110.941028,172,United States_Tucson,1687311.0,888486.0,924,433,AUS_TUS
DCA,TUS,2009-01-02,2009-01-30,1234567,09:55,14:50,AA2017,M80,06:55,2,30,McDonnell Douglas MD80,MD80,172,Ronald Reagan Washington Natl,Washington,United States,38.852083,-77.037722,Tucson Intl,Tucson,United States,32.116083,-110.941028,172,United States_Tucson,5379184.0,888486.0,924,129,DCA_TUS
DTW,TUS,2009-01-02,2009-01-30,12345,11:30,16:00,AA1393,M80,06:30,2,30,McDonnell Douglas MD80,MD80,172,Detroit Metro Wayne Co,Detroit,United States,42.212444,-83.353389,Tucson Intl,Tucson,United States,32.116083,-110.941028,122,United States_Tucson,3506126.0,888486.0,924,218,DTW_TUS
JFK,CLE,2009-01-02,2009-01-30,1234567,17:05,19:05,AA4451,ER4,02:00,2,30,Embraer RJ145 Amazon,E145,50,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Cleveland Hopkins Intl,Cleveland,United States,41.411689,-81.849794,50,United States_Cleveland,18713220.0,1710093.0,426,12,JFK_CLE
ORD,CLE,2009-01-02,2009-01-30,1234567,10:15,12:30,AA4357,ER4,01:15,2,30,Embraer RJ145 Amazon,E145,50,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Cleveland Hopkins Intl,Cleveland,United States,41.411689,-81.849794,50,United States_Cleveland,8604203.0,1710093.0,426,51,ORD_CLE
ORD,CLE,2009-01-02,2009-01-30,12345,06:50,09:05,AA4425,ER4,01:15,2,30,Embraer RJ145 Amazon,E145,50,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Cleveland Hopkins Intl,Cleveland,United States,41.411689,-81.849794,35,United States_Cleveland,8604203.0,1710093.0,426,51,ORD_CLE
LGA,CLE,2009-01-02,2009-01-30,123457,15:15,17:05,AA4887,ER3,01:50,2,30,Embraer RJ135,E135,37,La Guardia,New York,United States,40.777245,-73.872608,Cleveland Hopkins Intl,Cleveland,United States,41.411689,-81.849794,31,United States_Cleveland,18713220.0,1710093.0,426,12,LGA_CLE
LGA,CLE,2009-01-02,2009-01-30,123457,20:29,22:15,AA4891,ER3,01:46,2,30,Embraer RJ135,E135,37,La Guardia,New York,United States,40.777245,-73.872608,Cleveland Hopkins Intl,Cleveland,United States,41.411689,-81.849794,31,United States_Cleveland,18713220.0,1710093.0,426,12,LGA_CLE
LAX,SBA,2009-01-02,2009-01-30,1234567,08:00,08:40,AA3039,ERD,00:40,2,30,Embraer RJ140,\N,44,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Santa Barbara Muni,Santa Barbara,United States,34.426211,-119.840372,44,United States_Santa Barbara,12750807.0,202401.0,2818,27,LAX_SBA
LAX,SBA,2009-01-02,2009-01-30,1234567,11:05,11:50,AA3033,ERD,00:45,2,30,Embraer RJ140,\N,44,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Santa Barbara Muni,Santa Barbara,United States,34.426211,-119.840372,44,United States_Santa Barbara,12750807.0,202401.0,2818,27,LAX_SBA
LAX,SBA,2009-01-02,2009-01-30,1234567,12:45,13:25,AA3043,ERD,00:40,2,30,Embraer RJ140,\N,44,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Santa Barbara Muni,Santa Barbara,United States,34.426211,-119.840372,44,United States_Santa Barbara,12750807.0,202401.0,2818,27,LAX_SBA
LAX,SBA,2009-01-02,2009-01-30,1234567,14:25,15:05,AA3081,ERD,00:40,2,30,Embraer RJ140,\N,44,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Santa Barbara Muni,Santa Barbara,United States,34.426211,-119.840372,44,United States_Santa Barbara,12750807.0,202401.0,2818,27,LAX_SBA
LAX,SBA,2009-01-02,2009-01-30,1234567,16:35,17:15,AA3037,ERD,00:40,2,30,Embraer RJ140,\N,44,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Santa Barbara Muni,Santa Barbara,United States,34.426211,-119.840372,44,United States_Santa Barbara,12750807.0,202401.0,2818,27,LAX_SBA
LAX,SBA,2009-01-02,2009-01-30,1234567,21:00,21:40,AA3035,ERD,00:40,2,30,Embraer RJ140,\N,44,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Santa Barbara Muni,Santa Barbara,United States,34.426211,-119.840372,44,United States_Santa Barbara,12750807.0,202401.0,2818,27,LAX_SBA
JFK,EZE,2009-01-05,2009-01-18,34567,21:10,11:15+1,AA993,763,11:05,5,18,Boeing 767-300 pax,B763,269,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,192,Argentina_Buenos Aires,18713220.0,16216000.0,17,12,JFK_EZE
JFK,EZE,2009-01-02,2009-01-30,1234567,22:15,12:15+1,AA955,763,11:00,2,30,Boeing 767-300 pax,B763,269,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,269,Argentina_Buenos Aires,18713220.0,16216000.0,17,12,JFK_EZE
MIA,EZE,2009-01-02,2009-01-30,1234567,20:30,08:20+1,AA909,777,08:50,2,30,Boeing 777 all pax models,\N,305,Miami Intl,Miami,United States,25.79325,-80.290556,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,305,Argentina_Buenos Aires,6445545.0,16216000.0,17,91,MIA_EZE
MIA,EZE,2009-01-02,2009-01-30,1234567,23:20,11:15+1,AA943,777,08:55,2,30,Boeing 777 all pax models,\N,305,Miami Intl,Miami,United States,25.79325,-80.290556,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,305,Argentina_Buenos Aires,6445545.0,16216000.0,17,91,MIA_EZE
MIA,EZE,2009-01-02,2009-01-30,1234567,21:00,08:55+1,4M4521,763,08:55,2,30,Boeing 767-300 pax,B763,269,Miami Intl,Miami,United States,25.79325,-80.290556,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,269,Argentina_Buenos Aires,6445545.0,16216000.0,17,91,MIA_EZE
MIA,EZE,2009-01-02,2009-01-30,7,07:40,21:40,4M4591,763,11:00,2,30,Boeing 767-300 pax,B763,269,Miami Intl,Miami,United States,25.79325,-80.290556,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,38,Argentina_Buenos Aires,6445545.0,16216000.0,17,91,MIA_EZE
LAX,EZE,2009-01-02,2009-01-30,456,14:25,10:30+1,LA603,763,14:05,2,30,Boeing 767-300 pax,B763,269,Los Angeles Intl,Los Angeles,United States,33.942536,-118.408075,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,115,Argentina_Buenos Aires,12750807.0,16216000.0,17,27,LAX_EZE
LHR,EZE,2009-01-02,2009-01-30,1234567,21:10,10:35+1,BA247,744,15:25,2,30,Boeing 747-400 pax,B744,416,Heathrow,London,United Kingdom,51.4775,-0.461389,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,416,Argentina_Buenos Aires,11120000.0,16216000.0,17,33,LHR_EZE
MAD,EZE,2009-01-02,2009-01-30,1234567,01:25,10:40,IB6843,346,12:15,2,30,Airbus A340-600,A346,372,Barajas,Madrid,Spain,40.493556,-3.566764,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,372,Argentina_Buenos Aires,6006000.0,16216000.0,17,102,MAD_EZE
MAD,EZE,2009-01-02,2009-01-30,1234567,12:35,21:50,IB6845,346,12:15,2,30,Airbus A340-600,A346,372,Barajas,Madrid,Spain,40.493556,-3.566764,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,372,Argentina_Buenos Aires,6006000.0,16216000.0,17,102,MAD_EZE
SYD,EZE,2009-01-02,2009-01-30,136,10:50,11:00,QF17,744,13:10,2,30,Boeing 747-400 pax,B744,416,Sydney Intl,Sydney,Australia,-33.946111,151.177222,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,178,Argentina_Buenos Aires,4840600.0,16216000.0,17,155,SYD_EZE
BCN,EZE,2009-01-02,2009-01-30,1234567,09:55,21:50,IB6845,320,14:55,2,30,Airbus A320-100/200,A320,150,Barcelona,Barcelona,Spain,41.297078,2.078464,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,150,Argentina_Buenos Aires,4735000.0,16216000.0,17,159,BCN_EZE
BCN,EZE,2009-01-02,2009-01-30,1234567,21:30,10:40+1,IB6843,320,16:10,2,30,Airbus A320-100/200,A320,150,Barcelona,Barcelona,Spain,41.297078,2.078464,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,150,Argentina_Buenos Aires,4735000.0,16216000.0,17,159,BCN_EZE
SCL,EZE,2009-01-02,2009-01-30,1234567,07:00,10:00,LA1447,320,02:00,2,30,Airbus A320-100/200,A320,150,Arturo Merino Benitez Intl,Santiago,Chile,-33.392975,-70.785803,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,150,Argentina_Buenos Aires,7026000.0,16216000.0,17,82,SCL_EZE
SCL,EZE,2009-01-02,2009-01-30,1234567,09:40,12:40,LA4631,320,02:00,2,30,Airbus A320-100/200,A320,150,Arturo Merino Benitez Intl,Santiago,Chile,-33.392975,-70.785803,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,150,Argentina_Buenos Aires,7026000.0,16216000.0,17,82,SCL_EZE
SCL,EZE,2009-01-02,2009-01-30,1234567,19:30,22:30,LA4635,320,02:00,2,30,Airbus A320-100/200,A320,150,Arturo Merino Benitez Intl,Santiago,Chile,-33.392975,-70.785803,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,150,Argentina_Buenos Aires,7026000.0,16216000.0,17,82,SCL_EZE
SCL,EZE,2009-01-02,2009-01-30,134567,18:10,21:10,LA461,320,02:00,2,30,Airbus A320-100/200,A320,150,Arturo Merino Benitez Intl,Santiago,Chile,-33.392975,-70.785803,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,128,Argentina_Buenos Aires,7026000.0,16216000.0,17,82,SCL_EZE
SCL,EZE,2009-01-02,2009-01-30,5,21:30,00:30+1,LA481,320,02:00,2,30,Airbus A320-100/200,A320,150,Arturo Merino Benitez Intl,Santiago,Chile,-33.392975,-70.785803,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,21,Argentina_Buenos Aires,7026000.0,16216000.0,17,82,SCL_EZE
SCL,EZE,2009-01-02,2009-01-16,123457,17:10,20:10,LA2428,763,02:00,2,16,Boeing 767-300 pax,B763,269,Arturo Merino Benitez Intl,Santiago,Chile,-33.392975,-70.785803,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,230,Argentina_Buenos Aires,7026000.0,16216000.0,17,82,SCL_EZE
SCL,EZE,2009-01-02,2009-01-30,123457,15:10,18:10,LA445,763,02:00,2,30,Boeing 767-300 pax,B763,269,Arturo Merino Benitez Intl,Santiago,Chile,-33.392975,-70.785803,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,230,Argentina_Buenos Aires,7026000.0,16216000.0,17,82,SCL_EZE
SCL,EZE,2009-01-02,2009-01-30,1234,07:30,10:30,LA405,763,02:00,2,30,Boeing 767-300 pax,B763,269,Arturo Merino Benitez Intl,Santiago,Chile,-33.392975,-70.785803,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,153,Argentina_Buenos Aires,7026000.0,16216000.0,17,82,SCL_EZE
SCL,EZE,2009-01-02,2009-01-30,567,07:30,10:30,LA603,763,02:00,2,30,Boeing 767-300 pax,B763,269,Arturo Merino Benitez Intl,Santiago,Chile,-33.392975,-70.785803,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,115,Argentina_Buenos Aires,7026000.0,16216000.0,17,82,SCL_EZE
SCL,EZE,2009-01-02,2009-01-30,123467,21:10,00:10+1,LA481,318,02:00,2,30,Airbus A318,A318,107,Arturo Merino Benitez Intl,Santiago,Chile,-33.392975,-70.785803,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,91,Argentina_Buenos Aires,7026000.0,16216000.0,17,82,SCL_EZE
SCL,EZE,2009-01-02,2009-01-30,123456,12:20,15:20,LA433,32S,02:00,2,30,Airbus A318/319/320/321,\N,150,Arturo Merino Benitez Intl,Santiago,Chile,-33.392975,-70.785803,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,128,Argentina_Buenos Aires,7026000.0,16216000.0,17,82,SCL_EZE
GYE,EZE,2009-01-02,2009-01-30,1234567,23:25,10:00+1,LA1447,320,07:35,2,30,Airbus A320-100/200,A320,150,Jose Joaquin De Olmedo Intl,Guayaquil,Ecuador,-2.157419,-79.883558,Ministro Pistarini,Buenos Aires,Argentina,-34.822222,-58.535833,150,Argentina_Buenos Aires,2723665.0,16216000.0,17,281,GYE_EZE
JFK,SEA,2009-01-02,2009-01-30,1234567,16:20,19:35,AA269,757,06:15,2,30,Boeing 757 all pax models,\N,178,John F Kennedy Intl,New York,United States,40.639751,-73.778925,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,178,United States_Seattle,18713220.0,3789215.0,203,12,JFK_SEA
ORD,SEA,2009-01-02,2009-01-30,1234567,08:30,11:05,AA1843,M83,04:35,2,30,McDonnell Douglas MD83,MD83,172,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,172,United States_Seattle,8604203.0,3789215.0,203,51,ORD_SEA
ORD,SEA,2009-01-02,2009-01-30,1234567,16:00,18:35,AA425,M83,04:35,2,30,McDonnell Douglas MD83,MD83,172,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,172,United States_Seattle,8604203.0,3789215.0,203,51,ORD_SEA
ORD,SEA,2009-01-02,2009-01-30,1234567,18:40,21:10,AA1223,M83,04:30,2,30,McDonnell Douglas MD83,MD83,172,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,172,United States_Seattle,8604203.0,3789215.0,203,51,ORD_SEA
ORD,SEA,2009-01-02,2009-01-30,123457,11:20,13:55,AA1441,M83,04:35,2,30,McDonnell Douglas MD83,MD83,172,Chicago Ohare Intl,Chicago,United States,41.978603,-87.904842,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,147,United States_Seattle,8604203.0,3789215.0,203,51,ORD_SEA
STL,SEA,2009-01-02,2009-01-30,123457,09:25,11:50,AA1603,757,04:25,2,30,Boeing 757 all pax models,\N,178,Lambert St Louis Intl,St. Louis,United States,38.748697,-90.370028,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,152,United States_Seattle,2024074.0,3789215.0,203,377,STL_SEA
DCA,SEA,2009-01-02,2009-01-30,1234567,13:50,18:35,AA425,M83,07:45,2,30,McDonnell Douglas MD83,MD83,172,Ronald Reagan Washington Natl,Washington,United States,38.852083,-77.037722,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,172,United States_Seattle,5379184.0,3789215.0,203,129,DCA_SEA
EWR,SEA,2009-01-02,2009-01-30,1234567,06:05,11:05,AA1843,M83,08:00,2,30,McDonnell Douglas MD83,MD83,172,Newark Liberty Intl,Newark,United States,40.6925,-74.168667,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,172,United States_Seattle,282011.0,3789215.0,203,2182,EWR_SEA
PHL,SEA,2009-01-02,2009-01-30,1234567,11:50,18:15,AA1255,M83,09:25,2,30,McDonnell Douglas MD83,MD83,172,Philadelphia Intl,Philadelphia,United States,39.871944,-75.241139,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,172,United States_Seattle,5649300.0,3789215.0,203,111,PHL_SEA
SAT,SEA,2009-01-02,2009-01-30,123456,06:20,10:40,AA1157,M83,06:20,2,30,McDonnell Douglas MD83,MD83,172,San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,147,United States_Seattle,2049293.0,3789215.0,203,370,SAT_SEA
SAT,SEA,2009-01-02,2009-01-30,7,06:15,10:35,AA1157,M83,06:20,2,30,McDonnell Douglas MD83,MD83,172,San Antonio Intl,San Antonio,United States,29.533694,-98.469778,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,24,United States_Seattle,2049293.0,3789215.0,203,370,SAT_SEA
LHR,SEA,2009-01-04,2009-01-30,156,17:10,19:05,BA53,777,09:55,4,30,Boeing 777 all pax models,\N,305,Heathrow,London,United Kingdom,51.4775,-0.461389,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,130,United States_Seattle,11120000.0,3789215.0,203,33,LHR_SEA
LHR,SEA,2009-01-02,2009-01-30,123456,14:20,16:01,BA49,777,09:41,2,30,Boeing 777 all pax models,\N,305,Heathrow,London,United Kingdom,51.4775,-0.461389,Seattle Tacoma Intl,Seattle,United States,47.449,-122.309306,261,United States_Seattle,11120000.0,3789215.0,203,33,LHR_SEA
